0.3864,1.9087509715511,1.4288119999999988e-06
0.39,1.906750602277945,1.1375e-06
0.4,1.9011940209636258,7.1571e-07
0.405,1.8984157303064662,5.9564e-07
0.4077,1.8969154533516,5.513204000000002e-07
0.42,1.8913976759478197,3.4942e-07
0.4291,1.8873154178686,2.883078125000001e-07
0.436,1.884766794342614,2.4197e-07
0.4504,1.8794479278536,1.9130599999999995e-07
0.46,1.8764812808516111,1.5753e-07
0.4718,1.872834777245,1.3761897500000002e-07
0.4931,1.8672545803613,1.0167788750000003e-07
0.5,1.865704719080387,9.0035e-08
0.5145,1.8624477642147,7.721258695652179e-08
0.5358,1.8583057334963,5.837690434782607e-08
0.546,1.8565737399378233,4.9357e-08
0.5572,1.8546719430893,4.6627164705882355e-08
0.5785,1.851489701818,4.1435602941176464e-08
0.58,1.8512911692906147,4.107e-08
0.5999,1.8486573044273,4.14754625e-08
0.62,1.8462858436051746,4.1885e-08
0.6212,1.8461442638546,4.1837450000000004e-08
0.6426,1.8438807039482,4.0989475e-08
0.66,1.842222026228293,4.03e-08
0.6639,1.8418502536359,3.943371249999999e-08
0.6853,1.8400027467965,3.468023749999999e-08
0.7,1.8388481631612819,3.1415e-08
0.7066,1.838329778672,3.121131666666667e-08
0.728,1.8367940196279,3.0550888888888886e-08
0.7493,1.835391713066,2.9893547222222224e-08
0.7707,1.8340942340165,2.9233119444444444e-08
0.792,1.8329006010781,2.8575777777777776e-08
0.8134,1.8317882907472,2.7915349999999998e-08
0.8347,1.8307580020386,2.7258008333333333e-08
0.8561,1.8297916078069,2.6597580555555556e-08
0.8774,1.8288908301086,2.594023888888889e-08
0.8988,1.8280407841058,2.527981111111111e-08
0.9201,1.8272438121188,2.4622469444444442e-08
0.9415,1.8264874683148,2.3962041666666668e-08
0.9628,1.825774464986,2.33047e-08
0.9842,1.825094222384,2.2644272222222225e-08
1.006,1.8244348996986,2.19715e-08
1.027,1.8238288419799,2.132341666666667e-08
1.048,1.8232486675351,2.0675333333333334e-08
1.06,1.8229308921771727,2.0305e-08
1.07,1.8226660793789,2.133391489361702e-08
1.091,1.8221318534316,2.3494636170212756e-08
1.112,1.8216170747038,2.5655357446808515e-08
1.134,1.8210967783689,2.7918970212765942e-08
1.155,1.8206166544184,3.00796914893617e-08
1.176,1.82015124245,3.224041276595744e-08
1.198,1.819678058416,3.450402553191489e-08
1.219,1.8192389113224,3.666474680851064e-08
1.24,1.8188109250201,3.882546808510638e-08
1.262,1.8183734747473,4.108908085106383e-08
1.283,1.8179654070849,4.324980212765957e-08
1.304,1.8175657912956,4.541052340425532e-08
1.326,1.8171553984144,4.767413617021277e-08
1.347,1.8167708227787,4.983485744680851e-08
1.368,1.8163926007321,5.199557872340427e-08
1.39,1.8160025468975,5.425919148936169e-08
1.411,1.8156355596731,5.641991276595745e-08
1.433,1.8152561358073,5.86835255319149e-08
1.454,1.8148982878264,6.084424680851063e-08
1.475,1.8145442328303,6.30049680851064e-08
1.497,1.8141769523424,6.526858085106384e-08
1.518,1.8138294500128,6.742930212765958e-08
1.53,1.8136323978496,6.8664e-08
1.539,1.8134846087272,7.809387272727262e-08
1.561,1.8131258497922,1.0114467272727265e-07
1.582,1.8127854749032,1.2314770909090915e-07
1.603,1.8124468428633,1.451507454545454e-07
1.625,1.8120936681495,1.6820154545454544e-07
1.646,1.8117578010733,1.9020458181818172e-07
1.667,1.8114229239867,2.1220761818181822e-07
1.689,1.8110729254964,2.3525841818181825e-07
1.71,1.8107394111481,2.572614545454545e-07
1.731,1.8104062631272,2.79264490909091e-07
1.753,1.810057446407,3.023152909090908e-07
1.774,1.8097244937918,3.243183272727273e-07
1.795,1.8093913857301,3.4632136363636353e-07
1.817,1.8090420823983,3.6937216363636356e-07
1.838,1.8087081884288,3.9137520000000006e-07
1.86,1.8083577530475,4.144260000000001e-07
1.881,1.8080224991764,4.364290363636364e-07
1.902,1.8076863902613,4.5843207272727266e-07
1.924,1.8073332316592,4.814828727272727e-07
1.945,1.8069950129782,5.034859090909092e-07
1.966,1.8066555997787,5.254889454545454e-07
1.97,1.8065906966961545,5.2968e-07
1.988,1.8062986328247,6.30288338028169e-07
2.009,1.8059564634213,7.476647323943656e-07
2.03,1.8056128054759,8.650411267605622e-07
2.052,1.8052510904177,9.880068732394367e-07
2.073,1.8049041138029,1.1053832676056332e-06
2.094,1.8045553916215,1.22275966197183e-06
2.116,1.8041881070388,1.3457254084507045e-06
2.137,1.8038355722408,1.463101802816901e-06
2.158,1.8034810651084,1.5804781971830976e-06
2.18,1.8031074863419,1.7034439436619723e-06
2.201,1.8027487287892,1.8208203380281688e-06
2.222,1.8023877969726,1.9381967323943653e-06
2.244,1.8020072787874,2.06116247887324e-06
2.265,1.8016417049071,2.1785388732394366e-06
2.287,1.8012561951094,2.3015046197183088e-06
2.308,1.8008857378338,2.4188810140845053e-06
2.325,1.8005838459386856,2.5139e-06
2.329,1.8005128125516,2.5499617142857143e-06
2.351,1.800119424818,2.7483011428571416e-06
2.372,1.7997412843053,2.937625142857141e-06
2.393,1.7993605208317,3.12694914285714e-06
2.415,1.7989587601243,3.325288571428571e-06
2.436,1.7985724772118,3.51461257142857e-06
2.457,1.7981834286396,3.70393657142857e-06
2.479,1.7977728391014,3.902276000000001e-06
2.5,1.7973779896936,4.0916e-06
